transactionID,carrierID,customerID,amount,date
608,2,673,12.85,2009-07-10 04:02:56
609,2,796,14.55,2009-02-13 06:23:26
610,1,353,5.39,2009-03-16 17:41:40
611,2,32,5.23,2006-03-03 19:44:14
612,1,612,9.27,2005-04-13 08:26:17
613,2,109,16.37,2009-01-16 03:14:11
614,3,719,7.92,2009-03-07 02:50:35
615,2,83,8.91,2008-12-27 17:17:40
616,2,424,13.53,2008-01-21 22:15:43
617,1,522,11.88,2007-11-13 09:44:48
618,2,930,6.12,2008-04-06 20:12:18
619,3,322,11.97,2007-02-17 00:51:07
620,1,173,13.35,2005-11-06 20:45:54
621,2,67,7.88,2009-10-13 15:36:59
622,1,61,9.82,2008-12-24 08:02:23
623,2,773,11.55,2005-01-17 10:12:03
624,3,300,7.04,2008-03-05 06:55:05
625,1,141,7.75,2009-02-14 15:14:07
626,1,222,13.46,2009-12-12 16:04:25
627,3,66,14.93,2005-08-06 15:11:23
628,1,98,12.79,2008-05-28 09:56:29
629,3,666,5.51,2007-07-31 16:30:30
630,3,73,7.62,2009-10-19 19:56:03
631,3,421,11.79,2005-03-24 15:36:47
632,1,218,7.23,2007-02-17 03:06:05
633,3,475,14.92,2006-06-04 23:06:32
634,2,368,12.39,2006-04-04 03:34:46
635,3,935,18.02,2005-09-16 09:00:13
636,1,734,17.8,2005-03-05 06:44:31
637,1,913,13.97,2006-01-24 23:16:37
638,2,985,14.5,2005-10-22 13:07:06
639,1,841,16.98,2007-10-31 13:42:20
640,3,127,8.6,2005-09-07 21:12:40
641,1,503,5.15,2009-01-10 00:48:58
642,2,920,11.54,2009-08-01 15:27:11
643,2,248,14.81,2007-01-14 15:33:15
644,1,307,12.21,2007-04-03 13:06:03
645,3,358,19.42,2008-07-18 00:00:26
646,2,366,8.21,2005-04-29 14:46:04
647,3,907,17.02,2008-10-24 15:06:12
648,3,849,8.59,2009-01-29 20:03:38
649,2,422,19.51,2008-05-11 01:09:09
650,1,75,17.0,2008-01-31 01:07:31
651,1,109,15.25,2005-08-10 02:41:25
652,2,487,7.65,2009-10-16 23:03:45
653,2,979,6.97,2008-12-16 16:14:59
654,3,993,15.96,2005-10-30 13:36:56
655,1,553,15.86,2008-02-10 03:06:11
656,2,447,15.72,2007-12-05 22:38:38
657,3,470,7.12,2007-10-10 01:22:44
658,1,451,5.54,2007-12-23 06:36:01
659,3,814,15.07,2009-06-17 02:16:13
660,3,862,19.04,2006-11-07 02:56:00
661,1,306,15.81,2009-02-08 00:30:06
662,1,59,12.94,2005-07-16 08:56:25
663,3,691,9.71,2005-08-11 06:12:23
664,2,887,11.27,2008-03-05 11:13:56
665,2,528,9.91,2006-03-18 15:04:36
666,3,516,18.67,2005-10-11 07:22:12
667,3,966,18.49,2008-12-31 01:04:22
668,3,914,8.15,2008-05-16 16:15:45
669,2,987,16.24,2009-06-03 17:02:38
670,3,388,13.62,2009-06-27 04:43:28
671,2,607,6.14,2009-03-24 21:11:53
672,2,860,9.32,2008-10-25 06:31:24
673,2,770,16.81,2005-07-29 05:03:06
674,2,95,15.56,2005-10-17 06:56:07
675,1,114,7.78,2006-07-06 17:27:16
676,3,547,9.65,2006-05-04 11:25:26
677,2,194,17.22,2009-08-22 08:21:21
678,1,367,11.22,2007-11-24 09:43:29
679,3,845,5.72,2009-04-13 06:12:02
680,2,9,8.25,2005-02-10 06:55:51
681,1,41,5.45,2007-04-27 00:37:32
682,3,531,8.4,2005-04-01 00:36:11
683,3,633,17.03,2005-10-11 18:16:33
684,1,985,19.18,2009-07-05 05:40:58
685,1,624,5.17,2009-03-01 04:48:27
686,1,393,15.42,2009-01-25 02:21:35
687,3,376,9.38,2005-03-08 12:00:46
688,1,541,9.64,2007-09-27 04:13:52
689,3,388,13.69,2009-01-18 05:36:01
690,3,330,9.36,2006-07-08 07:14:24
691,3,585,9.57,2005-04-27 18:35:08
692,1,89,8.54,2008-11-04 05:11:27
693,3,645,19.17,2007-01-07 12:06:19
694,3,613,17.19,2009-10-30 02:26:15
695,1,877,15.56,2008-03-22 12:26:50
696,1,618,16.34,2009-01-30 23:43:05
697,1,485,14.11,2006-03-01 01:18:11
698,3,133,7.19,2008-04-29 02:53:18
699,2,325,8.77,2005-04-06 10:31:10
700,2,808,17.01,2007-12-04 03:25:34
701,2,594,6.06,2007-02-28 11:26:20
702,3,604,19.92,2006-02-22 18:41:58
703,2,610,18.25,2009-08-24 09:30:46
704,3,78,17.2,2005-03-03 07:23:46
705,1,107,13.45,2008-09-08 13:03:51
706,3,586,5.52,2007-02-11 04:45:09
707,2,151,5.64,2007-04-12 16:59:49
708,3,539,11.46,2008-08-21 01:32:50
709,3,237,17.26,2009-09-20 15:20:08
710,3,555,6.55,2005-02-10 18:14:03
711,1,943,19.66,2005-10-11 09:42:07
712,3,180,17.92,2007-04-21 22:37:23
713,2,843,10.58,2009-05-02 10:15:56
714,3,436,13.49,2007-05-22 03:19:54
715,1,922,8.86,2009-04-18 03:05:45
716,2,387,8.63,2007-02-13 03:40:55
717,2,450,10.74,2009-09-06 10:43:15
718,2,833,13.32,2006-06-04 16:37:45
719,2,24,17.19,2007-09-06 14:25:11
720,3,136,13.44,2006-10-15 08:33:53
721,2,579,16.54,2006-07-03 23:58:18
722,3,769,12.61,2009-03-05 04:15:06
723,3,545,12.2,2005-07-26 07:50:59
724,1,14,6.87,2006-08-16 17:00:11
725,1,377,9.79,2005-09-25 07:41:26
726,1,943,10.66,2008-10-13 03:43:20
727,2,4,5.58,2005-07-18 14:26:59
728,3,585,15.47,2005-12-15 14:13:16
729,3,947,16.42,2008-11-20 00:20:42
730,1,870,5.25,2009-04-05 02:35:54
731,3,680,13.6,2005-05-18 03:40:13
732,1,455,7.06,2005-06-28 13:15:18
733,3,869,8.05,2009-11-14 15:09:24
734,2,603,19.26,2005-11-19 10:00:21
735,1,426,12.7,2005-05-25 13:04:51
736,3,781,17.73,2005-11-15 18:08:48
737,2,384,6.86,2006-04-27 08:42:20
738,3,324,17.85,2007-05-12 19:15:39
739,3,280,7.97,2006-08-20 13:23:26
740,2,127,5.76,2009-01-02 13:30:51
741,2,432,13.42,2008-04-03 14:26:29
742,3,540,14.58,2005-10-19 20:09:54
743,2,62,9.8,2009-02-18 08:29:55
744,3,418,12.11,2008-08-25 06:45:08
745,2,308,7.11,2008-10-14 16:47:30
746,1,223,8.79,2006-05-14 10:38:09
747,3,442,6.85,2007-10-25 07:10:42
748,2,963,10.25,2005-01-18 12:51:32
749,1,101,16.24,2008-01-25 10:27:18
750,3,352,8.46,2005-08-17 10:21:35
751,3,525,14.81,2008-02-29 10:54:42
752,3,796,13.72,2008-05-25 22:44:22
753,3,653,13.63,2009-04-06 13:06:44
754,3,247,17.48,2008-11-28 16:20:58
755,2,743,7.13,2009-04-02 19:35:09
756,3,366,7.02,2006-12-28 01:06:12
757,3,564,16.37,2008-11-22 18:46:15
758,2,631,11.8,2005-07-21 05:14:47
759,3,386,18.35,2008-07-26 22:25:28
760,3,612,15.85,2007-04-18 14:06:33
761,1,814,6.91,2005-06-11 22:25:15
762,1,67,13.06,2005-10-04 10:38:22
763,2,30,10.33,2008-01-14 01:47:02
764,3,989,14.91,2008-07-19 09:06:37
765,2,541,14.42,2006-11-02 19:23:32
766,2,302,16.98,2005-12-04 22:19:31
767,3,923,14.59,2006-02-12 03:07:13
768,1,134,15.34,2006-07-21 10:31:50
769,3,476,19.61,2006-03-21 10:22:11
770,2,276,5.92,2008-12-20 00:18:16
771,3,962,16.72,2005-09-22 09:59:46
772,2,123,9.33,2007-07-10 13:56:26
773,2,20,15.77,2009-10-01 20:16:03
774,1,951,14.76,2009-11-17 15:47:35
775,1,921,15.46,2005-11-28 08:53:36
776,3,628,12.11,2009-06-11 03:42:03
777,1,16,12.23,2009-06-20 13:49:37
778,3,482,12.51,2007-04-10 13:30:16
779,1,650,15.01,2008-12-07 11:11:35
780,1,742,18.0,2006-12-09 05:02:04
781,3,945,9.79,2009-08-31 20:23:19
782,3,47,15.52,2009-12-23 13:34:43
783,1,694,7.29,2007-04-19 21:24:50
784,3,585,8.21,2006-06-06 18:04:11
785,2,692,5.59,2008-07-10 17:57:02
786,2,831,9.59,2006-09-25 10:48:25
787,1,673,12.31,2006-01-03 21:32:35
788,3,988,16.3,2005-12-28 20:28:12
789,3,464,16.19,2005-10-09 06:26:43
790,3,396,10.65,2005-07-25 18:13:17
791,3,609,18.3,2006-11-27 02:06:45
792,1,920,12.32,2009-05-08 01:59:15
793,3,239,8.96,2005-06-23 21:14:26
794,3,117,9.08,2007-05-15 09:32:08
795,2,778,6.25,2006-04-28 17:25:19
796,3,446,13.55,2009-07-02 20:34:04
797,2,154,17.62,2009-04-30 19:27:54
798,1,561,15.21,2009-12-21 22:53:47
799,2,894,5.08,2007-04-26 10:59:43
800,2,992,10.02,2005-01-05 13:06:18
801,1,658,12.29,2009-12-31 00:36:15
802,3,695,14.75,2008-04-09 16:06:04
803,3,423,12.8,2005-06-12 18:39:03
804,3,730,8.47,2005-07-19 23:56:08
805,2,945,15.19,2009-01-29 02:53:08
806,3,471,5.34,2006-01-11 08:45:59
807,1,636,11.95,2009-02-09 06:08:15
808,2,181,15.25,2008-10-22 12:01:42
809,2,688,9.17,2008-04-09 18:58:17
810,3,665,19.55,2009-09-21 17:26:52
811,1,360,16.86,2007-03-12 00:56:28
812,3,39,16.46,2009-03-28 04:35:08
813,3,834,19.1,2009-04-07 11:42:12
814,2,195,7.9,2005-10-01 12:08:22
815,1,498,14.7,2005-08-28 12:39:32
816,2,450,9.12,2006-02-03 23:12:46
817,3,343,18.86,2009-10-29 04:30:26
818,3,727,14.64,2007-12-02 04:16:52
819,3,932,14.7,2009-06-02 17:45:06
820,1,918,9.75,2006-06-07 01:44:29
821,3,563,8.72,2008-10-30 14:36:08
822,2,8,6.51,2005-08-15 00:26:41
823,3,141,7.82,2007-07-26 15:39:22
824,1,740,17.93,2006-12-28 23:41:21
825,1,198,10.68,2009-10-11 08:43:32
826,3,573,5.7,2006-02-25 16:57:39
827,1,121,9.21,2008-01-23 10:30:24
828,1,978,9.67,2009-07-04 15:01:29
829,2,328,15.46,2008-02-08 22:03:24
830,3,16,5.47,2007-11-30 07:17:06
831,3,580,9.29,2006-07-17 21:05:50
832,2,76,17.99,2005-11-09 14:57:52
833,2,329,13.81,2007-11-03 09:29:21
834,2,490,17.43,2008-06-23 14:45:35
835,1,511,6.45,2006-07-21 19:49:51
836,1,144,16.1,2009-05-04 00:14:19
837,1,274,14.97,2006-08-19 17:02:07
838,3,635,11.6,2006-06-26 02:18:47
839,2,451,17.09,2006-04-07 19:04:47
840,2,11,7.02,2008-04-18 15:19:32
841,1,457,11.26,2007-08-02 20:45:57
842,3,61,15.91,2005-12-17 13:44:20
843,2,605,16.53,2007-05-09 01:57:32
844,1,614,9.42,2006-04-17 19:52:42
845,3,710,14.47,2009-11-29 01:45:19
846,1,608,9.5,2005-08-31 15:56:58
847,2,396,9.74,2009-08-19 07:08:58
848,3,20,16.27,2007-07-30 06:26:11
849,1,39,13.6,2009-04-22 01:03:28
850,3,835,15.11,2008-04-18 05:27:39
851,2,932,8.68,2005-05-23 16:48:10
852,3,133,10.46,2007-06-19 23:40:30
853,2,722,19.33,2008-01-23 23:35:09
854,2,586,17.96,2005-04-09 07:45:15
855,3,179,18.41,2008-02-26 22:00:11
856,2,34,11.41,2005-03-16 22:40:06
857,1,401,11.59,2009-02-02 15:01:21
858,1,807,6.76,2005-06-08 10:27:18
859,3,358,12.93,2005-06-06 20:00:29
860,3,390,15.44,2005-04-03 13:08:52
861,2,823,17.44,2008-11-29 23:54:12
862,2,832,11.92,2007-07-20 10:31:59
863,3,452,19.59,2009-01-02 00:08:12
864,2,418,18.91,2005-10-15 07:26:31
865,3,508,10.95,2007-06-13 10:51:03
866,3,120,7.46,2009-06-25 04:29:11
867,2,196,13.06,2005-01-30 17:45:49
868,1,23,17.63,2009-11-28 10:16:59
869,2,6,15.99,2009-01-26 04:22:27
870,2,155,12.06,2005-09-11 00:46:47
871,1,258,9.0,2009-05-01 16:27:11
872,1,114,16.0,2009-07-27 09:07:04
873,3,1,19.18,2009-11-29 10:14:37
874,1,290,18.34,2009-12-10 04:51:49
875,2,216,13.21,2007-05-26 15:17:05
876,3,167,10.2,2007-02-16 05:49:43
877,1,735,7.59,2008-10-19 02:35:18
878,1,75,6.42,2006-07-25 15:49:14
879,2,571,12.1,2005-08-25 08:54:04
880,2,317,16.61,2008-02-03 00:18:58
881,1,168,16.33,2009-01-19 09:13:14
882,3,170,11.0,2009-03-13 02:35:33
883,2,304,7.1,2007-02-22 23:45:34
884,2,379,5.34,2007-01-12 15:08:28
885,2,793,7.56,2006-02-14 13:18:41
886,1,356,15.04,2005-03-20 13:20:08
887,1,818,6.8,2009-08-27 12:24:11
888,3,807,18.23,2007-02-16 15:34:05
889,3,697,11.65,2006-09-10 14:13:29
890,1,794,8.2,2009-09-17 02:23:09
891,2,224,16.74,2007-09-09 15:27:27
892,3,774,13.56,2005-11-13 22:45:20
893,1,915,15.36,2006-10-13 16:08:16
894,3,189,18.1,2005-06-18 03:51:01
895,3,458,16.11,2008-11-12 00:22:51
896,3,643,17.0,2009-09-14 08:15:25
897,3,95,18.2,2008-02-09 06:26:19
898,2,20,12.8,2009-07-22 06:26:54
899,3,377,14.46,2005-12-13 08:22:54
900,3,929,6.8,2007-10-15 00:23:02
901,3,481,16.58,2005-01-02 14:40:05
902,3,191,14.19,2009-08-13 15:48:55
903,2,687,14.67,2008-05-09 14:46:01
904,1,931,10.95,2009-03-12 08:15:57
905,1,495,6.89,2005-11-15 12:28:43
906,2,143,7.4,2007-01-30 09:25:28
907,3,991,6.29,2009-01-03 12:07:57
908,1,120,7.73,2005-06-08 06:57:01
909,3,228,9.35,2006-10-31 00:23:30
910,3,403,19.82,2007-10-06 23:44:51
911,1,472,10.75,2006-06-20 10:45:38
912,3,436,15.27,2005-09-28 09:29:17
913,3,232,12.45,2005-03-21 18:51:28
914,2,252,7.52,2006-07-14 03:59:46
915,3,402,19.51,2007-07-30 20:44:52
916,1,996,15.97,2006-09-02 21:44:05
917,1,540,16.34,2007-11-28 09:15:30
918,1,250,14.03,2007-06-02 09:56:19
919,2,222,18.55,2006-06-15 11:21:09
920,2,403,18.4,2005-03-10 01:36:40
921,3,409,18.76,2005-12-24 14:48:17
922,2,592,16.47,2007-09-16 01:07:39
923,1,556,12.57,2008-02-07 23:56:48
924,3,615,5.41,2005-10-19 11:09:21
925,2,894,7.45,2009-12-01 01:09:02
926,1,54,19.02,2007-07-03 17:05:09
927,3,388,17.75,2007-01-14 18:57:03
928,2,741,6.43,2005-12-06 01:28:06
929,2,941,19.91,2007-11-30 19:40:14
930,1,537,17.81,2009-07-30 14:12:34
931,2,948,11.44,2005-07-14 12:05:52
932,3,322,16.93,2007-05-13 02:04:43
933,1,442,10.59,2009-11-21 21:57:19
934,3,162,5.66,2008-07-26 01:27:12
935,1,972,14.15,2007-02-01 19:29:50
936,1,176,8.15,2005-07-04 19:18:23
937,1,954,11.86,2008-02-28 14:42:40
938,3,474,5.18,2005-03-10 14:00:10
939,1,367,19.1,2006-03-09 20:57:31
940,2,23,17.77,2006-03-23 14:25:20
941,1,82,10.58,2009-11-28 06:56:14
942,2,77,12.39,2009-08-28 15:07:03
943,1,945,8.21,2009-12-06 20:27:26
944,1,993,13.67,2008-05-10 07:03:43
945,1,761,10.83,2006-06-21 03:13:31
946,1,897,18.68,2009-02-23 19:06:40
947,1,778,10.73,2005-12-12 13:10:24
948,3,50,16.93,2009-09-22 09:39:38
949,2,198,6.51,2005-08-10 13:03:41
950,1,934,6.46,2005-12-23 13:53:08
951,1,661,11.48,2006-07-25 18:09:08
952,1,965,8.15,2006-02-16 06:00:31
953,2,252,9.18,2007-02-08 14:48:14
954,3,715,11.27,2008-04-18 04:03:11
955,3,220,9.72,2006-03-22 13:19:28
956,1,472,6.03,2008-07-10 08:03:59
957,2,641,11.27,2005-07-03 01:38:26
958,1,371,18.85,2007-09-25 16:55:58
959,2,251,14.09,2006-01-18 07:54:04
960,3,55,5.4,2006-07-23 05:46:36
961,3,788,7.6,2009-07-10 05:18:50
962,3,711,9.62,2006-10-05 10:53:16
963,3,885,18.88,2007-04-08 07:16:45
964,1,519,16.99,2005-04-14 10:33:18
965,3,814,11.45,2007-03-02 14:42:48
966,3,49,12.7,2009-04-25 22:58:47
967,3,662,16.32,2005-05-17 21:04:36
968,1,469,16.22,2005-01-21 16:39:47
969,1,984,9.83,2008-04-22 02:13:24
970,3,405,15.28,2005-01-09 21:24:48
971,3,492,13.3,2009-11-18 20:25:32
972,1,652,11.53,2007-06-08 20:33:38
973,1,385,13.05,2008-10-29 23:14:58
974,1,503,10.49,2008-01-26 11:09:09
975,3,638,13.85,2006-12-16 21:10:01
976,2,847,17.86,2008-09-19 08:47:13
977,1,598,16.45,2005-12-05 23:13:49
978,3,54,12.66,2007-07-04 13:31:48
979,2,221,15.56,2009-06-13 19:27:39
980,3,957,9.52,2009-03-17 01:25:18
981,3,209,19.33,2005-03-18 02:05:09
982,2,289,19.31,2007-02-25 17:51:07
983,3,458,14.49,2009-02-08 20:57:55
984,1,469,11.28,2006-03-15 02:46:27
985,1,606,14.62,2005-02-28 15:21:51
986,3,165,15.07,2005-12-30 04:39:13
987,3,569,6.75,2007-04-02 12:27:16
988,3,110,6.12,2006-10-14 05:17:37
989,2,715,12.22,2008-01-02 02:00:18
990,3,95,10.4,2007-08-10 22:25:57
991,2,288,6.96,2005-03-13 12:56:43
992,3,710,6.22,2009-03-13 22:44:13
993,2,147,12.14,2008-04-06 01:14:27
994,3,150,11.16,2009-12-09 18:53:26
995,1,710,7.75,2006-09-13 22:23:16
996,3,463,14.67,2006-10-31 08:47:25
997,1,679,11.01,2005-12-24 08:36:35
998,3,962,5.58,2009-07-21 19:53:36
999,1,971,7.91,2006-11-28 23:27:00
1000,3,122,14.41,2008-01-12 14:39:09
1001,2,249,7.01,2005-11-10 13:02:02
1002,1,667,19.21,2006-11-09 18:44:46
1003,3,513,7.65,2008-12-19 05:53:00
1004,1,917,17.69,2008-10-06 23:13:20
1005,1,779,12.06,2006-05-04 08:07:28
1006,2,629,14.14,2008-05-13 02:07:30
1007,3,824,16.55,2009-03-19 06:07:43
1008,1,39,11.29,2009-09-18 06:50:42
1009,1,472,7.95,2006-11-11 05:07:32
1010,1,996,12.99,2008-07-23 13:35:11
1011,1,463,7.42,2007-05-21 21:54:11
1012,1,672,10.96,2006-11-18 23:14:46
1013,1,187,16.62,2005-11-05 22:49:57
1014,2,986,9.68,2009-05-26 13:22:00
1015,1,338,19.52,2008-11-28 21:37:37
1016,3,691,15.27,2007-03-29 20:43:43
1017,3,320,6.84,2008-03-10 11:22:03
1018,2,793,19.39,2007-06-25 20:56:40
1019,2,618,10.06,2005-01-03 14:31:43
1020,2,621,16.34,2006-09-11 07:10:13
1021,2,9,7.75,2008-07-12 23:17:16
1022,1,103,10.05,2009-02-10 00:16:59
1023,1,65,5.24,2006-11-08 07:11:47
1024,3,540,7.91,2006-01-11 14:32:25
1025,1,620,10.87,2007-05-04 00:16:22
1026,1,263,16.16,2009-01-21 09:33:40
1027,3,121,7.23,2008-02-29 23:49:17
1028,2,4,15.0,2009-11-19 04:32:38
1029,2,478,12.11,2005-12-24 08:13:53
1030,1,618,14.3,2006-09-30 01:27:14
1031,2,206,12.95,2009-10-22 21:25:37
1032,3,571,5.37,2005-07-16 16:51:00
1033,3,429,11.53,2005-10-17 22:26:35
1034,3,395,14.81,2008-10-18 17:53:52
1035,3,421,19.94,2009-06-27 09:35:14
1036,2,695,10.02,2007-05-09 04:17:30
1037,1,313,19.16,2009-01-13 07:20:47
1038,2,753,11.96,2009-05-03 08:03:00
1039,2,621,16.61,2007-05-23 08:47:06
1040,3,417,16.24,2007-09-08 13:10:35
1041,3,133,13.59,2007-04-23 17:43:07
1042,1,220,19.37,2009-12-14 01:35:13
1043,2,745,5.96,2005-04-08 20:30:52
1044,1,956,5.25,2006-09-22 08:56:30
1045,1,938,13.65,2007-03-19 10:14:08
1046,1,707,11.21,2009-04-26 11:33:23
1047,3,964,14.43,2007-05-03 10:05:40
1048,1,4,10.83,2009-04-24 07:42:48
1049,3,847,6.35,2007-11-10 19:45:24
1050,1,939,5.21,2005-11-20 09:37:38
1051,1,1,18.38,2009-03-09 01:26:05
1052,2,702,11.2,2008-06-18 07:09:44
1053,2,972,16.91,2009-08-03 09:00:52
1054,1,68,12.52,2007-04-09 15:02:01
1055,1,162,7.14,2008-01-02 10:24:07
1056,2,70,16.96,2007-08-20 19:16:41
1057,2,131,12.96,2009-06-23 23:51:17
1058,2,203,10.77,2005-01-08 00:45:32
1059,2,231,15.74,2005-04-04 09:51:21
1060,3,312,11.06,2008-04-13 15:41:44
1061,1,957,12.75,2007-11-25 16:52:04
1062,3,588,10.32,2008-04-20 18:55:56
1063,2,684,5.11,2009-06-06 02:08:05
1064,3,122,16.8,2005-12-23 21:32:20
1065,2,813,6.94,2009-07-06 00:06:57
1066,3,409,17.93,2006-03-02 09:25:07
1067,1,58,5.33,2006-12-02 01:03:35
1068,3,295,13.91,2008-08-02 07:56:57
1069,2,718,6.94,2009-03-08 02:45:02
1070,2,944,13.02,2009-04-14 22:24:11
1071,3,351,19.52,2009-09-24 20:11:14
1072,2,781,9.61,2008-04-01 08:59:08
1073,1,542,9.98,2008-12-10 13:07:42
1074,3,743,6.55,2007-02-22 23:06:30
1075,1,537,13.98,2005-10-15 00:09:32
1076,2,473,10.42,2005-05-06 16:26:06
1077,1,979,11.1,2005-11-26 01:55:55
1078,3,383,17.78,2007-02-13 20:43:10
1079,3,149,8.81,2009-12-21 09:57:01
1080,2,159,14.49,2006-10-29 13:13:28
1081,1,9,9.33,2008-02-15 05:17:07
1082,1,336,7.13,2005-02-02 14:55:22
1083,2,244,11.48,2008-10-05 04:03:25
1084,3,250,8.34,2008-02-28 17:57:27
1085,2,48,12.94,2007-04-26 03:26:17
1086,3,290,8.33,2007-06-17 05:57:32
1087,1,164,17.26,2006-12-17 00:04:25
1088,3,34,15.81,2008-07-11 02:00:01
1089,1,674,9.95,2005-04-26 02:22:57
1090,1,501,9.35,2006-03-09 16:56:51
1091,1,801,12.95,2009-06-18 15:46:30
1092,3,110,15.68,2009-03-13 03:49:28
1093,3,12,16.61,2008-02-26 13:45:44
1094,1,397,10.77,2005-10-30 05:31:58
1095,3,292,11.41,2006-03-03 05:48:01
1096,2,553,19.79,2009-03-05 04:58:35
1097,1,826,13.96,2008-04-08 21:25:01
1098,2,940,10.3,2005-09-30 20:16:44
1099,3,441,17.61,2009-02-22 23:25:45
1100,3,904,13.73,2005-04-28 09:05:50
1101,3,994,12.93,2006-03-12 04:00:21
1102,3,216,6.56,2005-01-15 18:54:57
1103,1,201,19.26,2007-07-30 00:53:08
1104,1,81,18.96,2008-04-30 03:10:55
1105,3,937,14.11,2008-12-21 18:17:46
1106,3,537,11.53,2009-01-20 02:54:52
1107,3,320,15.07,2005-12-05 21:42:20
1108,3,148,13.13,2007-05-25 08:03:37
1109,1,451,14.82,2007-11-03 04:44:20
1110,3,789,7.84,2006-07-01 04:15:45
1111,3,463,18.27,2009-11-11 18:17:26
1112,2,260,7.82,2006-12-20 23:20:09
1113,1,899,18.48,2007-04-05 19:51:47
1114,1,782,7.0,2007-11-08 13:25:05
1115,3,387,5.29,2006-06-15 13:39:10
1116,1,590,7.12,2008-02-07 20:12:19
1117,1,598,18.77,2007-02-26 00:30:04
1118,2,644,11.54,2005-12-28 11:22:08
1119,2,55,17.67,2009-12-15 14:26:17
1120,2,78,10.57,2005-05-13 16:23:14
1121,1,228,15.07,2009-04-21 21:33:07
1122,1,310,7.75,2009-06-16 11:08:50
1123,3,155,11.87,2009-01-24 12:41:31
1124,2,339,11.45,2008-11-07 23:53:18
1125,2,381,15.97,2006-07-11 22:42:47
1126,2,143,11.97,2007-01-15 22:23:00
1127,1,149,19.9,2008-06-29 13:21:56
1128,2,363,16.19,2007-09-06 14:39:34
1129,3,264,16.51,2007-01-17 17:06:53
1130,1,638,6.14,2006-06-06 08:36:13
1131,1,989,18.29,2009-05-19 07:55:09
1132,3,634,13.68,2009-12-02 10:57:22
1133,1,158,13.1,2005-07-23 13:34:25
1134,2,225,11.99,2007-12-24 03:53:36
1135,1,621,12.04,2005-08-19 15:29:54
1136,3,934,7.79,2005-02-22 02:01:16
1137,3,828,9.2,2007-07-03 12:24:29
1138,1,396,18.38,2005-10-04 23:25:15
1139,1,579,17.78,2009-03-24 20:31:05
1140,2,250,19.25,2009-11-08 17:51:06
1141,2,816,14.22,2007-12-29 15:48:37
1142,2,299,10.85,2008-05-12 21:19:40
1143,2,671,5.47,2009-06-05 19:48:12
1144,1,751,14.34,2007-09-14 18:35:21
1145,1,364,12.7,2008-04-13 07:51:07
1146,3,264,18.37,2005-10-27 16:48:00
1147,1,250,14.64,2009-09-16 11:29:35
1148,2,685,17.09,2009-05-28 22:34:52
1149,1,455,14.49,2007-12-20 04:31:37
1150,1,52,7.69,2006-12-23 14:36:29
1151,1,238,13.28,2007-05-29 05:10:48
1152,1,900,8.05,2009-04-22 00:47:51
1153,2,528,5.45,2009-06-27 11:18:57
1154,1,514,8.04,2006-04-14 19:17:02
1155,2,64,7.99,2007-03-29 21:23:09
1156,2,290,17.36,2005-05-07 06:55:58
1157,1,518,16.81,2006-03-29 16:50:17
1158,2,572,8.79,2006-03-11 12:34:20
1159,1,840,7.3,2007-05-16 16:14:06
1160,2,61,12.66,2009-08-11 19:52:38
1161,3,506,7.83,2009-09-08 01:54:17
1162,3,366,10.92,2009-06-29 06:06:09
1163,2,809,6.01,2005-09-10 23:16:57
1164,2,134,18.35,2007-07-03 22:58:48
1165,3,147,14.54,2006-12-29 13:19:12
1166,3,472,11.46,2005-02-01 23:08:01
1167,3,417,19.91,2007-02-27 05:34:40
1168,1,190,5.03,2006-08-06 13:32:07
1169,2,168,12.55,2005-08-11 16:45:52
1170,2,555,14.37,2008-07-28 11:42:27
1171,1,782,11.85,2009-06-02 20:35:22
1172,1,478,10.25,2006-04-05 21:35:12
1173,1,836,17.81,2009-03-23 00:25:44
1174,3,84,7.07,2006-07-02 10:09:10
1175,3,69,13.38,2006-07-05 11:27:22
1176,3,510,15.4,2009-03-23 08:09:54
1177,2,796,15.62,2008-07-22 16:12:20
1178,1,338,11.18,2006-06-10 16:02:03
1179,1,639,17.4,2005-04-20 05:13:23
1180,2,190,6.93,2008-04-22 13:29:45
1181,2,656,8.42,2005-11-01 09:48:51
1182,1,551,17.79,2005-09-06 02:50:25
1183,3,976,6.99,2006-08-03 17:51:45
1184,1,211,7.68,2009-11-03 17:54:54
1185,3,745,13.68,2006-01-15 15:37:36
1186,1,611,9.69,2006-12-16 01:08:00
1187,2,471,9.84,2009-07-29 15:12:05
1188,3,285,8.1,2005-11-19 02:23:58
1189,3,143,15.35,2009-12-08 10:03:01
1190,1,319,18.23,2009-06-03 06:36:33
1191,2,310,8.69,2008-08-14 22:13:23
1192,1,150,10.45,2009-01-21 23:13:32
1193,3,53,8.7,2006-05-05 03:27:45
1194,1,738,6.65,2007-04-27 02:42:09
1195,2,813,8.31,2007-03-01 21:47:42
1196,3,246,11.03,2008-03-13 03:02:29
1197,2,804,15.52,2008-07-15 09:03:49
1198,1,319,9.09,2008-10-29 05:25:53
1199,2,969,11.77,2005-01-28 19:39:31
1200,2,650,18.39,2006-06-05 14:47:04
1201,1,233,9.17,2006-07-11 06:58:39
1202,1,244,16.18,2007-09-11 15:46:21
1203,3,452,16.03,2007-02-05 20:59:23
1204,1,753,6.9,2009-12-05 10:43:56
1205,3,257,14.96,2009-02-09 18:50:09
